1294;23006;27201;
1295;27201;2944;
1296;1175;11935;
1297;11935;24725;
1298;24413;16588;
1299;16588;1262;
1300;1262;1177;
1301;739;15598;
1302;15598;11923;
1303;11923;15597;
1304;15597;911;
1305;1194;24020;
1306;24020;2689;
1307;2689;1195;
1308;1195;1193;
1309;1196;8825;
1310;8825;1162;
1311;1022;15884;
1312;15884;1198;
1313;1198;14673;
1314;14673;1204;
1315;1204;14671;
1316;14671;1203;
1317;1203;14672;
1318;14672;15230;
1319;15230;14052;
1320;14052;15850;
1321;15850;1202;
1322;1202;14281;
1323;14281;14277;
1324;14277;14279;
1325;14279;1201;
1326;1201;1200;
1327;1200;14278;
1328;14278;11267;
1329;11267;15843;
1330;15843;11265;
1331;11265;1199;
1332;1206;15984;
1333;15984;12611;
1334;12611;12609;
1335;12609;12608;
1336;12608;12610;
1337;12610;12606;
1338;12606;12607;
1339;12607;12612;
1340;12612;1208;
1341;1207;15985;
1342;15985;12616;
1343;12616;12615;
1344;12615;12613;
1345;12613;12614;
1346;1209;1436;
1347;1436;1210;
1348;1210;12398;
1349;12398;14663;
1350;14663;15804;
1351;15804;1032;
1352;1215;1214;
1353;1214;15158;
1354;15158;15157;
1355;15157;15159;
1356;15159;1213;
1357;1213;12044;
1358;12044;15791;
1359;15791;11785;
1360;11785;12036;
1361;8304;16028;
1362;16028;15190;
1363;15190;12035;
1364;12035;12023;
1365;12023;16022;
1366;16022;16021;
1367;16021;28420;
1368;28420;15180;
1369;15180;19204;
1370;19204;19000;
1371;1156;13168;
1372;13168;15179;
1373;15179;11978;
1374;11978;21827;
1375;21827;1149;
1376;1149;21828;
1377;21828;21498;
1378;21498;11271;
1379;11271;1230;
1380;1230;21499;
1381;21499;1229;
1382;1229;23715;
1383;23715;1228;
1384;1228;26444;
1385;26444;11282;
1386;1145;24467;
1387;24467;24469;
1388;24469;24468;
1389;24468;1230;
1390;1146;1232;
1391;1233;26165;
1392;26165;23382;
1393;23382;1234;
1394;13151;15769;
1395;15769;15768;
1396;15768;1231;
1397;1231;11970;
1398;11970;10620;
1399;10620;1237;
1400;1237;15767;
1401;15767;15764;
1402;15764;15762;
1403;15762;10617;
1404;10617;15756;
1405;15756;13045;
1406;13045;13046;
1407;13046;15751;
1408;15751;10269;
1409;11879;11885;
1410;1232;1233;
1411;1229;11275;
1412;11275;22490;
1413;22490;1235;
1414;1235;22491;
1415;22491;1240;
1416;1240;26456;
1417;26456;1246;
1418;11780;26452;
1419;26452;15266;
1420;15266;26454;
1421;26454;15259;
1422;2206;24088;
1423;24088;26080;
1424;12007;12006;
1425;12006;12004;
1426;12004;1253;
1427;1253;12001;
1428;12001;11999;
1429;11999;18954;
1430;18954;11997;
1431;11997;18949;
1432;18949;1254;
1433;12002;26181;
1434;26181;26182;
1435;26182;26183;
1436;26183;1245;
1437;1250;27815;
1438;27815;12007;
1439;12007;11740;
1440;11740;1252;
1441;1252;25982;
1442;25982;21689;
1443;21689;25983;
1444;25983;1255;
1445;178;24385;
1446;24385;24386;
1447;24386;7885;
1448;7885;11763;
1449;11763;28094;
1450;28094;11752;
1451;11752;11339;
1452;11741;21568;
1453;21568;21567;
1454;21567;1256;
1455;1256;25947;
1456;25947;25946;
1457;25946;21566;
1458;21566;18959;
1459;18959;1258;
1460;158;4188;
1461;4188;3842;
1462;3842;1259;
1463;1261;16587;
1464;16587;1262;
1465;27475;11094;
1466;11094;19921;
1467;19921;976;
1468;976;11099;
1469;9153;26068;
1470;26068;9162;
1471;9162;16058;
1472;16058;16064;
1473;16064;1317;
1474;1317;23158;
1475;23158;682;
1476;1319;9157;
1477;9157;1320;
1478;1320;9152;
1479;9152;1321;
1480;1321;9149;
1481;9149;1322;
1482;1322;9142;
1483;9142;1323;
1484;1323;26069;
1485;26069;9141;
1486;9141;1324;
1487;1324;9140;
1488;9140;1329;
1489;1329;1325;
1490;1325;9143;
1491;9143;1326;
1492;1326;9148;
1493;9148;1327;
1494;1327;26070;
1495;26070;9153;
1496;9153;1319;
1497;13663;704;
1498;704;21126;
1499;21126;705;
1500;705;706;
1501;706;21125;
1502;21125;707;
1503;707;708;
1504;708;14237;
1505;1322;1328;
1506;1328;520;
1507;520;9141;
1508;9140;16057;
1509;16057;1330;
1510;1330;13767;
1511;1333;26075;
1512;26075;9133;
1513;9133;1334;
1514;1334;9134;
1515;9134;21127;
1516;21127;1335;
1517;1335;21128;
1518;21128;1340;
1519;1340;9132;
1520;9132;1336;
1521;1336;9129;
1522;9129;1337;
1523;1337;9126;
1524;9126;21129;
1525;21129;1338;
1526;1338;9125;
1527;9125;13659;
1528;13659;17251;
1529;17251;1339;
1530;1339;21130;
1531;21130;9130;
1532;9130;13653;
1533;13653;1333;
1534;1343;1344;
1535;1344;1345;
1536;1345;9136;
1537;9136;1346;
1538;1346;1347;
1539;1347;1348;
1540;1348;1349;
1541;1349;1350;
1542;1046;1380;
1543;148;144;
1544;144;14899;
1545;14899;28112;
1546;28112;19005;
1547;19005;143;
1548;10784;21776;
1549;21776;10782;
1550;10782;21777;
1551;21777;10781;
1552;10781;12654;
1553;12654;10778;
1554;10778;13493;
1555;13493;10777;
1556;13680;15990;
1557;15990;10512;
1558;10512;12943;
1559;12943;1422;
1560;1422;12941;
1561;12941;12944;
1562;12944;1421;
1563;1421;132;
1564;8495;8507;
1565;103;13315;
1566;13315;102;
1567;102;8495;
1568;347;8354;
1569;8354;16070;
1570;16070;15873;
1571;15873;3322;
1572;3322;15887;
1573;15887;6201;
1574;6201;15683;
1575;15683;15903;
1576;15903;15330;
1577;15330;15319;
1578;15319;14375;
1579;14375;14383;
1580;14383;1517;
1581;1517;15923;
1582;15923;2511;
1583;749;13819;
1584;13819;1430;
1585;1431;16022;
1586;16022;1433;
1587;1433;13256;
